sample_id	project	instrument	geo_loc_name	region	seq_region	sample_type
ERS658977	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS658978	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS658979	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS658980	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS658981	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS658982	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS658983	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS658984	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS658985	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS658986	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS658988	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS658989	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS658990	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS658991	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS658992	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS658993	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS658994	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS658995	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS658996	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS658997	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS658998	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS658999	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659000	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659001	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659002	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659003	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659004	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659005	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659006	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659007	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659008	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659009	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659010	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659011	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659012	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659013	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659014	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659015	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659016	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659017	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659019	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659020	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659021	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659022	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659023	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659024	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659025	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659026	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659027	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659028	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659029	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659030	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659031	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659032	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659033	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659034	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659035	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659037	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659038	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659039	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659040	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659041	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659042	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659043	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659044	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659045	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659046	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659047	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659048	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659049	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659050	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659051	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659052	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659053	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659054	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659055	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659056	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659057	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659058	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659059	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659060	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659061	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659062	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659063	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659064	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659065	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659066	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659068	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659069	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659070	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659071	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659072	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659073	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659074	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659075	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659076	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659077	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659078	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659079	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659080	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659081	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659082	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659083	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659084	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659085	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659086	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659087	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659088	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659089	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659090	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659091	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659092	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659093	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659094	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659095	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659096	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659097	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659098	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659099	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659100	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659101	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659102	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659103	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659104	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659105	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659106	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659107	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659108	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659109	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659110	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659111	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659112	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659113	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659114	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659115	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659116	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659117	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659118	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659119	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659120	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659121	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659122	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659123	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659124	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659125	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659126	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659127	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659128	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659129	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659130	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659131	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659132	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659133	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659134	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659135	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659136	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659137	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659138	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659139	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659140	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659141	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659143	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659144	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659145	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659146	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659147	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659148	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659149	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659150	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659151	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659152	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659153	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659154	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659155	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659156	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659157	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659158	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659159	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659160	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659161	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659162	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659163	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659164	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659165	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659166	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659167	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659168	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659169	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659170	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659171	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659172	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659173	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659174	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659175	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659176	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659177	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659178	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659179	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659180	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659181	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659182	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659183	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659184	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659185	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659186	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659187	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659188	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659189	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659190	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659191	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659192	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659193	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659194	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659195	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659196	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659197	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659198	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659199	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659200	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659201	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659202	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659203	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659204	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659205	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659206	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
ERS659207	PRJEB8463	Illumina HiSeq 1500	canada	Europe and Northern America	V3	stool
